"table_catalog";"table_schema";"table_name";"column_name";"ordinal_position";"column_default";"is_nullable";"data_type";"character_maximum_length";"character_octet_length";"numeric_precision";"numeric_precision_radix";"numeric_scale";"datetime_precision";"interval_type";"interval_precision";"character_set_catalog";"character_set_schema";"character_set_name";"collation_catalog";"collation_schema";"collation_name";"domain_catalog";"domain_schema";"domain_name";"udt_catalog";"udt_schema";"udt_name";"scope_catalog";"scope_schema";"scope_name";"maximum_cardinality";"dtd_identifier";"is_self_referencing";"is_identity";"identity_generation";"identity_start";"identity_increment";"identity_maximum";"identity_minimum";"identity_cycle";"is_generated";"generation_expression";"is_updatable"
"ucip";"public";"variables_neurologicas";"dexmetome";4;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"delirium";3;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"clonidina";2;"";"YES";"double precision";;;53;2;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"float8";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_neurologicas";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"neurologica";7;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"postcardio";8;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"cardiovascular";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"estado_nutricional";3;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"hepatomegalia";4;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"inmunoprimaria";5;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"nefrologica";6;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"respiratoria_cronica";9;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_pat_base";"estancia";10;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"bloqueo";2;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"craneotomia";3;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"craniectomia_descompresiva";4;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"decorticacion_fibroncoscopia";5;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"defecto_residual";6;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"derivacion";7;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"drenaje_hematoma_intracane";8;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"endosocopia";9;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"gastrostomia";10;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"laparostomia";11;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"laparotomia";12;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"lavado_oseo_articular";13;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"lavado_peritoneal";14;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"lobectomia_neumonectomia";15;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"manejo_pic_elevada";16;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"mediastinitis";17;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"reduccion_lesiones_traumatica";18;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"sangrado_hemomediastino_hemotorax";19;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"tenkoof";20;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"toracostomia";21;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"toracotomia";22;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"traqueostomia";23;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"23";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_quirurgicas";"estancia";24;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"24";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"antifibrinoli";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"estancia";9;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"soporte_insulina";8;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"plaquetas";7;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"pfc";6;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"hemoderivados";5;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"gre";4;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"crioprecipitados";3;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_hematologico";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_nueve";22;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_tres";11;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_uno";12;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antifungicos";13;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_curcuma";14;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_probiotico";15;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"num_antibioticos";16;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"recibio_inmunoligicas";17;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"requi_esque_antimicro";18;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_cinco";19;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_cuatro";20;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_dos";21;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_siete";10;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_ocho";23;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"23";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_seis";24;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"24";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_siete";25;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"25";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_tres";26;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"26";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_antibiotico_uno";27;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"27";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"tipo_inmunoglobulinas";28;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"28";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"estancia";29;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"29";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"antifungicos";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_acetilsalicina";3;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_cinco";4;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_cuatro";5;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_dos";6;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_nueve";7;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_ocho";8;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_infeccioso";"dias_antibiotico_seis";9;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_nutricional";"num_dias_nutricion_parental";2;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_nutricional";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_nutricional";"estancia";5;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_nutricional";"tiempo_toma_llegar";4;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_nutricional";"tiempo_inicio_nutricion";3;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"dias_hemo_fil_veno_conti";5;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"dias_hemdo_fil_veno_conti";4;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"dias_dialisis_peritoneal";3;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"dialisis_peritoneal";2;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"dias_scuf";7;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"egres_ucip_con";8;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"enfer_renal_resi50_25";9;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"enfer_renal_resi80_50";10;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"enfer_renal_resi_m_25";11;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"fecha_inicio_soporte_renal";12;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"date";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"furosemida";13;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"num_dias_estanc_post_dx_ira";14;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"num_plasmaferesis";15;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"requi_sop_hemofilico";17;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"reanimacion_hidrica";16;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"requiera_ini_sop_tsrr";18;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"tipo_compli_diali_perito";19;"";"YES";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"varchar";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"estancia";20;"";"YES";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int8";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"ucip";"public";"variables_soporte_renal";"dias_hemodia_ven_con";6;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"ucip";"pg_catalog";"int4";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
